exhibitor_id,name,booths,hall,description,seeking_funding,funding_amount,investment_stage,revenue,logo_file,featured,tags
001Pp00001XeGCEIA3,whereable.ai,61453,M,whereable.ai provides Physical AI-based autonomous driving solutions for special-purpose mobility (SPM). We have delivered 10 autonomous vehicles to Incheon International Airport and are currently developing autonomous logistics vehicles with the Republic of Korea Army Logistics Command.,Yes,2;000;001-15;000;000,Series A,501;000-1;000;000,001Pp00001XeGCEIA3.png,,
0014V00003TfZyZQAV,WiPowerOne,50523,X,"WiPowerOne provides wireless charging solutions for electric vehicles and mobile robots. Our technology enables fully autonomous charging for robotaxis and robots, and delivers high-power fast charging for passenger cars.",Yes,250;000-2;000;000,Series A,<500;000,0014V00003TfZyZQAV.jpg,,
0013000001JxrJ1AAJ,Wipro,W310,RR,"Wipro is a leading AI-powered technology services and consulting company focused on building innovative solutions that address clients’ most complex digital transformation needs, leveraging our consulting-led approach and the Wipro Intelligence™ unified suite of AI-powered platforms, solutions and transformative offerings.",No,,,,0013000001jxrj1aaj.png,,
0014V00002uhRZNQA2,WIRobotics,54635,X,"WIRobotics Inc. has been focused on developing future personal mobility through innovative wearable robotics technology. It includes lightweight and flexible robot mechanism designs, compliant actuator and sensor designs,software and control capabilities.  We hope that everyone's life will be enriched by the product created by WIRobotics.",No,,,,0014V00002uhRZNQA2.png,,
00130000008RrJEAA0,WNC Corporation,Veronese 2504,X,"WNC provides whole-range communications solutions covering 5G edge infrastructure, Wi-Fi 6/7, satellite broadband, automotive infotainment, automotive telematics, ADAS and high speed switches, SD-WAN solutions and 5G open RAN devices.",,,,,00130000008RrJEAA0.PNG,,
0014V000046OAeSQAW,wolfSSL,3970,NN,"wolfSSL, the leader in cybersecurity for automotive, offers wolfHSM for working with Automotive HSM’s as well as TLS/DTLS 1.3, secure boot, and cryptography for ECU’s and ADAS. wolfSSL products are used by all 5 of the top 5 OEM’s and all 5 of the top five Tier 1’s.  24/7 support, consulting & the best engineered cryptographic solutions.",No,,,,0014V000046OAeSQAW.png,,
001Pp00000mnpKIIAY,Wontech,55342,X,"Founded in 1999, Wontech Co., Ltd. is a global leader in aesthetic and medical laser systems, known for innovation and quality. With 190+ global certifications and flagship products like Oligio and Lavieen, Wontech exports to 50+ countries and continues to expand worldwide as a pioneer in sustainable medical beauty technology.",No,,,,001Pp00000mnpKIIAY.png,,
0014V00003pQSgBQAW,Woongjin,8563,A,"Woongjin is an IT specialized company that provides ERP, cloud, and industrial solutions.  WRMS is an enterprise IT solution that provides to manage customer's product ownership, including rental/sharing/subscription.  WDMS is a mobility industry-specific IT solution that provides automobile import, dealer sales and after-sales management",No,,,,0014V00003pQSgBQAW.png,,
0014V000046OJbBQAW,"Wuhan KOTEI Informatics Co., Ltd.",5775,NN,,,,,,0014V000046OJbBQAW.png,,
0013A00001XqVLlQAN,"Wuxi Yadea Export-Import Co., Ltd.",10949,A,"YADEA is the world's leading electric two-wheeler brand, offering e-motorcycles, e-mopeds, e-bicycles, e-tricycles, e-scooters, graphene lead-acid & sodium-ion batteries, plus components and accessories.",No,,,,0013A00001XqVLlQAN.png,,
0014V00003pRInyQAG,XING Mobility,7059,NN,"XING Mobility is a global leader in immersion-cooled battery technology, enhancing safety, thermal management, and performance for electric vehicles and Battery Energy Storage Systems (BESS). XING Mobility's solutions offer reliable, high-performance energy storage across automotive, commercial, and energy sectors.",,,,,0014V00003pRInyQAG.png,,
001Pp00000m3S7NIAU,"Xinlun New Materials Co.,Ltd.",10149,A,"Xinlun New Materials Co., Ltd. was founded in 2002, with a focus on polymer polymerization and high-end precision coating technology, the company provides high-performance film materials to leading customers in industries such as new energy vehicle manufacturing, consumer electronics, and smart displays.",No,,,,001pp00000m3s7niau.png,,
0013000001KaMLDAA3,Xperi,4041; Aria Hospitality Suites; Aria Hospitality Suites 2; Aria Hospitality Suites 3; Aria Hospitality Suites 5,NN; AA; AA; AA; AA,"Xperi invents, develops, and delivers technologies that enable extraordinary experiences. Xperi technologies, delivered via its brands (DTS, HD Radio, TiVo), are integrated into billions of consumer devices and media platforms worldwide, powering smart devices, connected cars and entertainment experiences.",No,,,,0013000001KaMLDAA3.png,,
001Pp0000115YL7IAM,"XSTO Co., Ltd.",10635,A,"XSTO leads in AI-powered all-terrain mobility robotics, offering smart travel and material-handling solutions.   With strong R&D and core technologies like obstacle-crossing balance and AI control, we deliver safe, high-performance mobility for any terrain.",No,,,,001Pp0000115YL7IAM.png,,
0014V00001zm9pCQAQ,"Xycosmos Holding Co.,Ltd",31346,D,"Was established in 2008 ,professional company in OEM&ODM service for manufacturing various charging cable ,audio adapters ,power supply and other mobile accessories ,currently has 500 employees and area of 15,000 square meter plant , in recent years we are servicing for the domestic and oversaes ell-known brands .",,,,,0014V00001zm9pCQAQ.jpg,,
001Pp00001BKbEHIA1,Xylon d.o.o.,4067,NN,"Xylon specializes in customizable automotive datalogging, HIL solutions, embedded electronics, and FPGA/SoC IP and design services. With deep expertise in automotive interfaces and simulation environments, Xylon supplies equipment and services worldwide to leading Tier 1s and OEMs. Xylon is a Premier AMD Embedded Partner.",No,,,,001Pp00001BKbEHIA1.png,,
0014V00002JHo8QQAT,Yarbo International Inc.,51232,X,"At Yarbo, we emborked on a path of creating cutting-edge equipment that excels in various conditions, from snow-covored driveways to pristine lawns.Our goal has always been to deliver exceptiondl performance and versatilityto enhance your outdoor experiences.",,,,,0014V00002JHo8QQAT.png,,
0013A00001TrORQQA3,"Yazaki Innovations, Inc.",4741,NN,"Yazaki Innovations is a subsidiary of Yazaki Corp, a private Japanese business with operations in 45 countries and 240,000 employees. We combine the best attributes and strengths of Yazaki’s global product portfolio, product development, manufacturing with a quick, agile approach to innovation.",No,,,,0013A00001TrORQQA3.png,,
001Pp00000ZohX4IAJ,Yeungnam University,61704,M,"The RLRC for Autonomous Vehicle Parts and Materials Innovation at Yeungnam University leads fundamental research and development of new technologies for future vehicles, including those for innovative energy parts, novel materials, breakthrough sensing and 3D display, antimicrobial nanomaterials and detection devices, and control systems.",,,,,001Pp00000ZohX4IAJ.png,,
0013A00001ehgpvQAA,"Yongkang Chic Intelligent Technology Co., Ltd.",10835,A,"YKCHIC has been professionally manufacturing e-mobility products since 2005. Products including Electric scooter, Hoverboard, ATV and Dirt Bikes. Factory has passed ISO9001, BSCI, SMETA and products gained UL, CE, EPA, CPSC certifications. With R&D department, YKCHIC continuously release new products with registered patent to the market.",No,,,,0013A00001ehgpvQAA.png,,
001Pp000017kU09IAE,Yplasma Actuators Technologies inc,60845,M,"YPlasma develops advanced plasma-based cooling systems that provide silent, compact, and energy-efficient thermal management for electronics, data centers, and semiconductor devices. Our mission is to deliver sustainable, high-performance, and scalable cooling solutions for the next generation of innovative technology worldwide.",No,,,,001Pp000017kU09IAE.png,,
001Pp00001Xkv1aIAB,ZEISS,15425B,B,"ZEISS Industrial Quality Solutions is the global leader in cutting-edge metrology and inspection technologies. With its superforce of automation, multi-sensor CMMs/VMMs, optical 3D scanners, industrial microscopes, X-ray/CT NDT, and intuitive software solutions, ZEISS delivers precision that drives innovation for various industries.",No,,,,001Pp00001Xkv1aIAB.png,,
001Pp00001YXc7GIAT,Zeta Mobility,62817,M,"Zeta Mobility offers AI-powered 4D radar solutions that deliver LiDAR-level object recognition, even in adverse weather conditions such as heavy rain, snow, or fog. Our technology can be applied through autonomous driving, traffic monitoring, in-vehicle occupant detection, and remote health monitoring for patients and the elderly.",Yes,250;000-2;000;000,Series A,<500;000,001Pp00001YXc7GIAT.jpg,,
0013000001MhJhoAAF,ZF Group,W302,RR,"ZF is a global technology company supplying advanced mobility products and systems for passenger cars, commercial vehicles and industrial technology. Its comprehensive product range is primarily aimed at vehicle manufacturers, mobility providers and start-up companies in the fields of transportation and mobility.",No,,,,0013000001MhJhoAAF.png,,
001Pp00001W0GGTIA3,"Zhejiang Baoguilai Vehicle co., ltd",36050,D,"Zhejiang Baoguilai established in 2010, is a professional manufacturer engaged in the production, sale and service of bicycle, electric bicycle.We have obtained CE、EN15194、TUV、UL certificates. For our products exporting to countries of European Union,  the anti-dumping duty for bike and Ebikes would be 19.2% and 33.4% accordingly.",No,,,,001Pp00001W0GGTIA3.png,,
001Pp00001W07l2IAB,"Zhejiang Dece Industry & trade co.,ltd",35949,D,"Founded in 2011, Zhejiang Dece  Industry and Trade Co., Ltd is a high-tech enterprise dedicated to designing, developing, and manufacturing electric vehicles. It upholds a ""Responsibility, Integrity, Innovation, Win-Win"" philosophy, prioritizing independent R&D and quality as its core.",No,,,,001Pp00001W07l2IAB.jpg,,
001Pp00000pfNJUIA2,"Zhejiang Feishen Vehicle Industry Co.,Ltd",10743,A,"At Hooga, performance means never settling.   We build high-performance electric PowerSports for a world always moving—helping people go further, faster, beyond what they thought possible.Our vision: ""Adapt, Transform, Lead.""Every challenge we take on, every limit we push, is our mission to  spark progress and unlock potential.",No,,,,001Pp00000pfNJUIA2.png,,
0014V00001zm9qQQAQ,"Zhejiang Haosheng Electronic Technology Co., Ltd.",10146,A,"Haosheng was founded in 1986, we have been in business for over 36 years. We are a professional electronics company integrating R&D and manufacturing services. It has now developed into a top-rated component manufacturer and acoustic solution provider in the electroacoustic industry.",No,,,,0014V00001zm9qQQAQ.jpg,,
001Pp00001MWW67IAH,"Zhejiang Mingbao Intelligent Technology Co.,Ltd.",11028,A,"E-dirt bike,E-scooter manufactory.",No,,,,001Pp00001MWW67IAH.jpg,,
001Pp00001Ct9pdIAB,"Zhejiang Speedy Flying Industry & Trade Co., Ltd.",10934,A,Speedy Flying build best quality ebikes and escooters and serve consumers all around the world. HEZZO is our premium brand which enables consumers a joyful riding adventure.,No,,,,,,
001Pp00001X4gWbIAJ,"Zhejiang Yumo Electronic technology co., ltd.",35849,D,"Zhejiang Yumo Electronic Technology Co., Ltd. is a certified EMS supplier and OEM manufacturer dedicated to providing comprehensive electronic design and manufacturing solutions. We provide a full set of services, from schematic design, circuit board layout, component selection, hardware & mechanical design to manufacturing PCB, PCBA.",No,,,,001Pp00001X4gWbIAJ.png,,
0013A00001UKLJsQAP,Zoox,3519,NN,"Zoox is reinventing personal transportation — making the future safer, cleaner, and more enjoyable for everyone. To achieve that, Zoox created a purpose-built robotaxi that gives the world a better way to ride.",No,,,,0013a00001ukljsqap.jpg,,
